,0
1376,40.1925843367242
1377,40.6343202857406
1378,41.5070181362364
1379,40.8928974266282
1380,41.1460875437474
1381,41.2161188527378
1382,41.1945707576638
1383,41.5231792075419
1384,40.67202945212
1385,40.650481357046
1386,40.4992438500041
1387,39.5918188077528
1388,39.5810161286784
1389,39.2245277192225
1390,39.5162000542318
1391,40.1535581196227
1392,40.1265514219366
1393,41.2446287061392
1394,41.676735869116
1395,41.2716354038252
1396,41.3256487991973
1397,40.9475550315926
1398,41.0501804827996
1399,41.6659331900416
1400,41.6443278318928
1401,40.8071202036251
1402,41.5038930039253
1403,41.779361320323
1404,40.9367523525182
1405,40.5100465290786
1406,40.5316518872274
1407,40.4020197383344
1408,40.4722371523181
1409,40.3858157197227
1410,40.5370532267646
1411,40.4506317941692
1412,41.2122206689159
1413,41.6173211342067
1414,41.2608327247508
1415,41.3472541573462
1416,41.2716354038252
1417,41.7145452458765
1418,40.7315014501042
1419,39.9753139148947
1420,39.905096500911
1421,40.6720867151949
1422,40.3642103615739
1423,40.0779393661017
1424,40.3318023243506
1425,40.3966183987971
1426,40.9475550315926
1427,41.7955653389347
1428,42.8326225300791
1429,42.6489769858139
1430,43.2323216558326
1431,43.9939105305793
1432,44.5178404656887
1433,44.4962351075399
1434,44.1883587539189
1435,45.2092119264517
1436,45.6953324848006
1437,45.5873056940564
1438,45.6089110522053
1439,45.4792789033122
1440,45.4360681870145
1441,45.3010346985843
1442,45.2632253218238
1443,45.0795797775586
1444,45.063375758947
1445,44.9985596845005
1446,45.4036601497912
1447,44.8959342332935
1448,45.0255663821865
1449,45.1335931729307
1450,45.2093933534035
1451,44.4080771598342
1452,44.7545922705669
1453,44.5001202361226
1454,44.6679634928837
1455,44.0182476602599
1456,44.0182476602599
1457,43.937033181182
1458,44.8087352566188
1459,44.7221064789357
1460,44.4134914584394
1461,44.0290762574703
1462,43.909961688156
1463,43.5201321885817
1464,44.0399048546807
1465,43.6067609662649
1466,43.6500753551065
1467,43.0653311057451
1468,43.0220167169035
1469,43.8666472993144
1470,43.8449901048936
1471,43.74753273
1472,44.0940478407327
1473,44.1157050351535
1474,43.720461236974
1475,43.5742751746337
1476,43.3198031401894
1477,43.4930606955557
1478,43.0057738210879
1479,42.6105300229084
1480,41.9932999819159
1481,42.3452293912537
1482,42.2315291205446
1483,41.9120855028379
1484,42.2261148219394
1485,43.0436739113243
1486,43.5093035913713
1487,43.4335034108985
1488,43.5580322788181
1489,43.3739461262414
1490,43.2169314666906
1491,43.1519598834282
1492,43.5851037718441
1493,43.9911761672339
1494,45.0415500966424
1495,44.5001202361226
1496,44.5055345347278
1497,44.5867490138057
1498,44.7166921803305
1499,45.1985647561931
1500,45.5721513599518
1501,45.030721499432
1502,45.1173502771151
1503,45.1931504575879
1504,45.1335931729307
1505,44.8791211384864
1506,44.5650918193849
1507,44.0832192435223
1508,44.3322769793614
1509,44.1752623198107
1510,43.8883044937352
1511,44.868292541276
1512,44.9386784231436
1513,45.2689506380607
1514,45.1281788743255
1515,44.9599319055818
1516,45.5840738864053
1517,45.8880038944585
1518,45.7848847845833
1519,46.4198814085516
1520,46.9680408873618
1521,47.157997142395
1522,47.6356014407643
1523,47.3750900052901
1524,47.7550025153566
1525,48.1946155627193
1526,48.1946155627193
1527,48.362862531463
1528,48.3574352098906
1529,48.2488887784431
1530,48.4171357471868
1531,48.1132057391336
1532,47.9938046645413
1533,48.3791444961801
1534,48.1511969901402
1535,47.4890637583101
1536,47.201415714974
1537,46.6532562361638
1538,45.4321088823787
1539,45.1173242311808
1540,45.3344170940759
1541,45.2475799489179
1542,44.9165133330028
1543,44.7645483289762
1544,45.1118969096084
1545,45.1661701253322
1546,45.307280486214
1547,45.0413417291675
1548,45.0684783370294
1549,44.7211297563972
1550,44.6125833249496
1551,44.5366008229363
1552,44.4769002856401
1553,44.7754029721209
1554,46.1050967573536
1555,45.4429635255235
1556,45.6274924589843
1557,45.6817656747081
1558,45.3561263803654
1559,45.1390335174703
1560,45.0467690507399
1561,45.8391580003071
1562,45.0956149448913
1563,44.1566883128698
1564,44.1838249207317
1565,43.8798949126785
1566,43.9124588421128
1567,43.8093397322376
1568,43.972159379409
1569,44.303225995324
1570,44.1241243834355
1571,44.4714729640678
1572,44.0861331324289
1573,43.4022906143092
1574,43.1526338219798
1575,43.2286163239931
1576,43.9613047362642
1577,43.7436745147975
1578,44.2496647797075
1579,43.7654375369442
1580,44.1190866468275
1581,43.9885085139475
1582,44.0211530471675
1583,43.9123379364342
1584,43.7980820701642
1585,44.2605462907808
1586,43.6348594040642
1587,43.5804518486975
1588,43.8688118921409
1589,43.6566224262109
1590,43.4716367379642
1591,43.4933997601109
1592,43.5042812711842
1593,43.5260442933309
1594,43.6838262038942
1595,44.1462904245108
1596,44.0810013580708
1597,44.3802429125875
1598,44.5761101119075
1599,45.0929818878908
1600,45.3650196647241
1601,45.0875411323541
1602,45.3214936204308
1603,45.4738347754574
1604,45.5989721528008
1605,45.9471805071474
1606,45.2670860650641
1607,45.3541381536508
1608,45.2017969986241
1609,44.8481478887408
1610,45.2290007763075
1611,45.2670860650641
1612,44.8699109108875
1613,45.1909154875508
1614,45.4031049534808
1615,45.7948393521208
1616,45.5989721528008
1617,44.8753516664241
1618,44.6686029560308
1619,44.1571719355842
1620,43.9341009585809
1621,44.6033138895908
1622,44.4183282013442
1623,45.3269343759674
1624,44.5380248231508
1625,44.6250769117375
1626,44.4292097124175
1627,44.6740437115675
1628,44.9787260216208
1629,45.3486973981141
1630,45.6370574415574
1631,44.7991810889108
1632,44.7393327780075
1633,44.8427071332041
1634,44.9950482882308
1635,44.8481478887408
1636,45.1473894432575
1637,45.2616453095275
1638,45.4473005080464
1639,45.2671057565427
1640,45.0268460878711
1641,44.9886229587642
1642,45.2616453095275
1643,44.8630326774131
1644,44.3770528930546
1645,44.0439656251235
1646,43.8364686385434
1647,43.6944970161465
1648,43.5907485228565
1649,43.5634462877802
1650,43.7600223803297
1651,44.0931096482608
1652,43.7709432743602
1653,43.6289716519634
1654,44.0603469661693
1655,43.4214746653833
1656,43.1702941026811
1657,43.5525253937497
1658,43.2194381258185
1659,42.0618233585825
1660,42.5969471660784
1661,42.0563629115672
1662,42.0072188884298
1663,42.4331337556204
1664,42.8972717519179
1665,42.5641844839868
1666,42.4112919675594
1667,42.5860262720478
1668,42.755300129521
1669,42.1491905108267
1670,42.1000464876893
1671,42.1273487227656
1672,41.8434054779719
1673,41.805182348865
1674,42.3676083914373
1675,41.9471539712619
1676,42.6024076130936
1677,42.465896437712
1678,42.6406307422005
1679,41.7287360906513
1680,41.8652472660329
1681,41.7560383257276
1682,41.2154540712165
1683,40.5383586413237
1684,40.1725086913009
1685,40.2434945024994
1686,40.5492795353542
1687,41.5376204451171
1688,41.2154540712165
1689,40.8769063562701
1690,41.4939368689949
1691,41.4393323988423
1692,41.4065697167507
1693,41.5813040212392
1694,42.0236002294756
1695,42.2693203451625
1696,41.5758435742239
1697,41.6741316204987
1698,41.6795920675139
1699,41.4502532928728
1700,41.2372958592775
1701,41.2973607764454
1702,41.3302539351682
1703,41.5221306943844
1704,41.3795936732524
1705,42.0374568477079
1706,42.2567445725264
1707,43.3586653897394
1708,43.5121667971123
1709,43.8027230324969
1710,43.4628270590282
1711,43.2819146860529
1712,43.12841327868
1713,43.5176489902328
1714,43.7917586462559
1715,44.0329751435563
1716,44.6250520005663
1717,44.5263725243979
1718,44.3893176963864
1719,44.6305341936867
1720,44.3235313789408
1721,44.0110463710744
1722,43.5286133764737
1723,44.219369709652
1724,44.3673889239045
1725,45.107484995167
1726,45.0691096433237
1727,45.2116466644558
1728,45.4693097411175
1729,45.0855562226851
1730,44.882715077228
1731,45.7324550108997
1732,44.740178056096
1733,44.5208903312775
1734,44.953983587794
1735,45.2280932438172
1736,45.0033233258782
1737,44.9485013946736
1738,44.9210904290712
1739,44.882715077228
1740,44.7621068285778
1741,45.5570248310449
1742,45.4583453548766
1743,45.5789536035268
1744,46.0504222118866
1745,46.1545838811754
1746,46.1545838811754
1747,46.434175730319
1748,47.1907183809428
1749,47.536096547532
1750,47.6676691824231
1751,49.2410586079958
1752,49.2629873804777
1753,49.6028833539464
1754,50.1949602109564
1755,50.1565848591131
1756,50.3429794252089
1757,50.1839958247154
1758,49.7563847613193
1759,50.1620670522336
1760,50.617089081232
1761,50.3265328458475
1762,50.2607465284019
1763,50.1127273141494
1764,50.7651082954845
1765,50.6828753986775
1766,50.9240918959779
1767,50.8305926452779
1768,50.4675955543248
1769,50.6380941879543
1770,51.3090888106251
1771,51.2100896040015
1772,51.4080880172487
1773,51.5950865186487
1774,51.287088986931
1775,51.1935897362309
1776,51.4355877968663
1777,51.3420885461663
1778,50.2970969206953
1779,50.24209736146
1780,50.33559661216
1781,50.5555948491013
1782,50.1870978022247
1783,51.4300878409428
1784,51.9635835655253
1785,51.7655851522782
1786,51.8260846674371
1787,51.6225862982664
1788,51.5015872679487
1789,51.7655851522782
1790,52.1230822873078
1791,52.4475796867961
1792,52.4145799512549
1793,52.4915793341844
1794,52.7995768659021
1795,52.7995768659021
1796,52.7500772625903
1797,52.3870801716373
1798,52.6125783645021
1799,53.4595715767259
1800,53.3330725904847
1801,53.4320717971083
1802,53.4980712681906
1803,54.0700666842379
1804,53.5805706070436
1805,54.3945640837263
1806,55.0380589267794
1807,54.3890641278027
1808,54.257065185638
1809,54.6365621443616
1810,55.4505556210443
1811,55.0105591471618
1812,54.6970616595205
1813,52.8930761166022
1814,53.4100719734141
1815,53.3935721056435
1816,53.5695706951965
1817,53.6300702103554
1818,53.5970704748142
1819,54.1965656704791
1820,54.6530620121322
1821,54.5320629818145
1822,54.4495636429616
1823,54.5430628936616
1824,55.2085575604089
1825,54.7520612187558
1826,54.9115599405382
1827,54.9556921968698
1828,54.3654232684352
1829,54.3819728645595
1830,54.2219934353577
1831,54.7239978511291
1832,54.5695349539687
1833,54.6081506782588
1834,54.8067458317508
1835,54.6633159986732
1836,54.337840608228
1837,53.9130676410368
1838,53.4607120136383
1839,51.8333350614122
1840,51.2706487931849
1841,50.9010411464081
1842,50.1452762567302
1843,50.6472806725016
1844,51.7450705487491
1845,51.8223019973293
1846,51.3037479854335
1847,51.458210882594
1848,51.9160830420339
1849,51.1437685562316
1850,51.7230044205833
1851,51.5519919272985
1852,51.4416612864696
1853,51.8498846575365
1854,52.1312277916502
1855,52.6056495472144
1856,52.5118685025099
1857,52.4236039898468
1858,52.4070543937224
1859,52.2581080286034
1860,51.9988310226555
1861,52.1698435159403
1862,51.9988310226555
1863,52.5229015665928
1864,53.0138729182813
1865,53.0745547707372
1866,53.245567264022
1867,53.3007325844364
1868,53.2124680717733
1869,52.4953189063855
1870,52.7766620404992
1871,52.3684386694323
1872,53.0580051746129
1873,53.5765591865087
1874,52.2967237528935
1875,52.0153806187799
1876,52.1753600479818
1877,52.5229015665928
1878,54.3323240761865
1879,55.9707340924955
1880,55.6618082981747
1881,55.8107546632937
1882,56.3844739956039
1883,56.9140610715826
1884,56.3899905276453
1885,56.7099493860491
1886,56.7982138987122
1887,56.6878832578833
1888,57.2009207377377
1889,57.8045513273798
1890,57.9706881869143
1891,58.6906145782306
1892,58.4635608702001
1893,58.0537566166816
1894,58.6296977297346
1895,58.3195755919368
1896,59.8037315371119
1897,59.2776314819193
1898,59.0893430411135
1899,58.4690987655179
1900,57.5664218287136
1901,58.2475829528052
1902,58.6518493110059
1903,59.2167146334233
1904,59.0339640879353
1905,59.0007367160284
1906,58.829061961176
1907,58.6130840437812
1908,56.7135859497697
1909,56.3757743353829
1910,57.0790870407457
1911,57.1621554705129
1912,56.674820682545
1913,57.1067765173348
1914,57.5110428755355
1915,58.1977418949448
1916,58.3306513825725
1917,58.9785851347571
1918,58.7016903688662
1919,59.0339640879353
1920,57.8377786992867
1921,58.2032797902627
1922,58.3306513825725
1923,58.3860303357506
1924,58.6740008922771
1925,58.2863482200299
1926,58.1534387324023
1927,59.0228882972997
1928,59.8369589090188
1929,60.379672650165
1930,60.3464452782581
1931,60.1581568374523
1932,60.4184379173897
1933,60.5181200331104
1934,60.1415431514988
1935,60.7285600551875
1936,61.3432664354652
1937,61.5149411903176
1938,64.1620551522344
1939,63.5805761438635
1940,64.4500257087609
1941,64.3337299070867
1942,65.4025437034255
1943,64.5330941385281
1944,64.0291456646067
1945,63.4199771796468
1946,61.2768116916514
1947,62.0465791408281
1948,62.7055886836483
1949,61.9635107110608
1950,63.0710897746243
1951,62.8717255431829
1952,62.7886571134156
1953,61.5382191730263
1954,62.5997020468679
1955,62.6386045605689
1956,62.271809431388
1957,61.8160942708906
1958,60.9602389694686
1959,61.6326967063002
1960,60.6990363774761
1961,60.599001342245
1962,61.1325215301444
1963,61.9383593139509
1964,62.933152164305
1965,63.0443022034508
1966,62.2440219216016
1967,63.672299924624
1968,64.1169000812069
1969,64.8504903395687
1970,65.6841156331615
1971,65.5118330724857
1972,65.3673380215962
1973,64.2169351164381
1974,64.3558726653702
1975,65.2172854687495
1976,64.4670227045159
1977,64.4392351947295
1978,63.9835200342321
1979,63.6445124148376
1980,64.8171453278249
1981,64.8393753356541
1982,64.9449678728425
1983,64.9005078571842
1984,64.6059602534481
1985,64.7504553043375
1986,65.1894979589631
1987,65.4173555392118
1988,65.4673730568274
1989,66.1509457975735
1990,65.7785931664354
1991,64.6893227828074
1992,64.2947401438401
1993,64.6337477632345
1994,65.4507005509555
1995,65.7452481546917
1996,65.9230882173248
1997,65.6063106057595
1998,65.4729305587847
1999,65.595195601845
2000,66.4677234091388
2001,64.3447576614556
2002,63.8001224696416
2003,62.3996319764056
2004,63.0053996897498
2005,63.7334324461542
2006,62.7719846075438
2007,62.6941795801417
2008,63.205469760212
2009,63.8001224696416
2010,63.4222123365462
2011,64.5337127280034
2012,63.1610097445538
2013,63.6834149285386
2014,63.0220721956216
2015,62.894249650604
2016,61.9550318198227
2017,59.1830070795948
2018,55.9169260989455
2019,56.5838852909706
2020,58.7144958558943
2021,57.6938106899754
2022,57.7830509230612
2023,58.4467751566369
2024,57.0133539126961
2025,57.6826556608396
2026,57.0133539126961
2027,58.034039078615
2028,56.8739160484995
2029,57.911333758122
2030,59.8857739151455
2031,59.9582816045277
2032,58.6642982247835
2033,59.0268366716946
2034,59.4730378371237
2035,60.3263975660067
2036,61.1853348094576
2037,60.7168235857571
2038,61.0124318578539
2039,59.6738283615667
2040,60.4993005176105
2041,60.3375525951424
2042,58.9933715842874
2043,58.3017597778724
2044,59.294557370952
2045,59.7574910800847
2046,60.7056685566214
2047,61.9382992761191
2048,62.2729501501909
2049,62.2227525190801
2050,61.129559663779
2051,61.4028578776043
2052,60.2929324785995
2053,58.3910000109582
2054,58.5081278168834
2055,56.405404824799
2056,55.8030332514698
2057,54.4309646677755
2058,54.8325457166616
2059,55.7305255620876
2060,54.4755847843184
2061,57.4093574470143
2062,56.7958308445494
2063,56.6842805531921
2064,56.3886722810954
2065,57.6715006317039
2066,56.4556024559098
2067,59.1774295650269
2068,59.6292082450238
2069,58.2961822633046
2070,58.5527479334263
2071,59.1774295650269
2072,58.9264414094731
2073,59.7407585363811
2074,60.8395289062501
2075,60.1981147309459
2076,58.5750579916977
2077,58.0005739912078
2078,57.3006925597086
2079,57.821404344744
2080,58.8684269662669
2081,59.6466951180941
2082,60.704915842521
2083,59.4227330600144
2084,59.4395302143703
2085,58.790040245939
2086,60.3857699097574
2087,59.8706571761739
2088,60.5089490417012
2089,61.6343583835521
2090,64.0419505079096
2091,65.2065532099244
2092,64.5234689327811
2093,63.7507998324059
2094,63.9579647361296
2095,64.7866243510248
2096,64.607454704561
2097,63.0005269378386
2098,63.7955922440218
2099,63.8347856041858
2100,65.2233503642803
2101,65.548095348496
2102,64.8986053800647
2103,64.5179258718436
2104,64.6970395277929
2105,66.2983682430632
2106,65.4753076796201
2107,66.2535758314473
2108,66.6623065874428
2109,66.0520099791755
2110,65.4585105252641
2111,64.6802423734369
2112,64.1483324854974
2113,64.4674784182611
2114,65.2233503642803
2115,64.2827097203453
2116,64.9601949460366
2117,64.8146196082848
2118,65.1225674381444
2119,65.1001712323365
2120,65.3801238049362
2121,66.505533146787
2122,64.9489968431326
2123,65.6656754289879
2124,65.6040858630159
2125,67.451772842174
2126,68.9131252711445
2127,69.6522000628077
2128,69.6242048055478
2129,69.2434693068122
2130,69.2042759466482
2131,69.5346199823159
2132,68.9131252711445
2133,68.1348571193173
2134,68.7843470877486
2135,67.5805510255699
2136,69.2098749981002
2137,68.9691157856645
2138,68.3252248686851
2139,68.7675499333927
2140,69.7865772976556
2141,70.2250623169256
2142,69.7416044751664
2143,70.4049536068825
2144,71.158248383577
2145,71.6866790478254
2146,72.2151097120738
2147,71.85532713216
2148,71.1076539582766
2149,70.3712239900155
2150,69.4942539514756
2151,70.1013870550802
2152,69.8203069145225
2153,71.5742469916023
2154,72.8222428156783
2155,72.9178100634679
2156,72.7604051847556
2157,71.5967334028469
2158,71.8665703377823
2159,71.7035438562588
2160,72.2207313148849
2161,70.2363055225479
2162,70.7534929811739
2163,70.7984658036632
2164,69.286254647463
2165,69.6235508161322
2166,70.9165194626974
2167,71.231329220122
2168,70.3262511675263
2169,69.7978205032779
2170,70.2812783450371
2171,68.9995529040942
2172,69.4043083064972
2173,69.4043083064972
2174,70.0339278213463
2175,68.0944748514985
2176,67.487341747894
2177,66.6328581205987
2178,67.048856728624
2179,66.9532894808344
2180,67.2006400045251
2181,68.3024741555112
2182,69.6404156245656
2183,67.6840978462843
2184,69.2469034277849
2185,68.6510135298027
2186,68.3249605667558
2187,69.2581466334072
2188,70.7984658036632
2189,71.1245187667101
2190,73.0189989140687
2191,72.3275417682968
2192,73.0808365449914
2193,72.810999610056
2194,73.0808365449914
2195,72.2544609317519
2196,70.9727354908089
2197,71.7653814871815
2198,72.4399738245199
2199,71.9452727771384
2200,71.1919780004439
2201,71.70916545907
2202,72.4455954273311
2203,72.8897020494122
2204,72.8276250346596
2205,72.6921842751996
2206,71.4450006151717
2207,70.6662162482765
2208,70.9935314169716
2209,71.6368750244068
2210,71.3095598557117
2211,70.3106842546939
2212,69.165081164261
2213,69.1368643393735
2214,69.4077458582936
2215,70.5025586639289
2216,69.3343821135861
2217,69.131220974396
2218,69.6278370924162
2219,70.3050408897164
2220,68.6966818711284
2221,66.8230846985978
2222,66.7835811437553
2223,64.8986972412697
2224,64.5205917877771
2225,66.1910278211176
2226,64.9212707011798
2227,66.6142801944303
2228,67.2689105318205
2229,67.1391131373379
2230,65.0059211758423
2231,65.4912505639074
2232,62.9065894042116
2233,64.9664176209998
2234,67.0713927576079
2235,65.5815444035474
2236,65.1018583804598
2237,65.722628527985
2238,67.7824567447731
2239,67.3930645613255
2240,64.5939555324846
2241,66.0047967768601
2242,62.1503784972264
2243,59.108604774353
2244,58.3749673272778
2245,56.7835384036223
2246,53.9787860098039
2247,51.100669871278
2248,50.2259482997653
2249,49.5205276775776
2250,52.0374684575433
2251,52.8218961894161
2252,49.8252693863627
2253,51.6480762740957
2254,51.2304672657606
2255,52.2067694068684
2256,50.1469411900802
2257,47.1785312119143
2258,47.601783585227
2259,46.3150963703566
2260,44.9550454107787
2261,49.255289523635
2262,49.7744791015651
2263,51.1796769809631
2264,52.4663641958335
2265,52.3027066114859
2266,52.709028889866
2267,50.7564246076504
2268,48.3354210323022
2269,48.9711893418287
2270,47.6088286785577
2271,46.9673838662676
2272,45.2644330371788
2273,47.8018297725211
2274,45.5993467002329
2275,43.9815434125986
2276,45.4574341311422
2277,43.1243914952906
2278,40.7232308262755
2279,42.5056526940551
2280,45.3495805786333
2281,45.7809947886691
2282,46.3599980705593
2283,46.3202625512139
2284,43.6523062523082
2285,45.3211980648151
2286,45.7923477941963
2287,43.9588374015441
2288,45.7469357720873
2289,48.170802452157
2290,46.9390013524494
2291,47.0355018994311
2292,45.7412592693237
2293,46.6608527170316
2294,46.9844133745585
2295,49.0449838777558
2296,48.7270997229926
2297,47.6826232144848
2298,47.4101510818306
2299,46.5416461589954
2300,45.7526122748509
2301,45.7072002527419
2302,46.1669969765959
2303,46.1215849544868
2304,47.4271805901215
2305,47.7734472587029
2306,49.5956046458279
2307,49.2833969938283
2308,50.6514341598629
2309,49.8340177619003
2310,49.4877510933189
2311,48.0799784079389
2312,48.6533051870654
2313,48.4432745848112
2314,47.2228264906309
2315,47.7507412476484
2316,48.2048614687387
2317,46.5359696562318
2318,51.8945882650977
2319,51.1282603920077
2320,50.7990232317172
2321,51.996765314843
2322,52.0308243314248
2323,53.8245992047316
2324,52.5133270663333
2325,52.0251478286611
2326,51.6164396296799
2327,53.0639478344053
2328,52.6949751547694
2329,52.456562038697
2330,54.8577227077121
2331,55.2457323960962
2332,53.2200935817382
2333,54.2985322744527
2334,54.2471780509901
2335,53.5453369970013
2336,51.736527126152
2337,52.2158332118029
2338,50.7436788058751
2339,50.6637944582667
2340,48.1417314837702
2341,49.3000545240932
2342,49.0147532826344
2343,50.7665029051918
2344,52.5125465029202
2345,50.8121511038253
2346,50.0817799256906
2347,51.0632161963091
2348,49.9163052056444
2349,48.9633990591718
2350,47.6338952739734
2351,49.7850666345733
2352,50.5667920361706
2353,51.5824644557642
2354,51.5596403564475
2355,52.0503584917568
2356,53.0146766878878
2357,52.4668983042867
2358,52.8720260671583
2359,52.7864356947207
2360,56.3241710888107
2361,56.0902240708144
2362,55.8905132017932
2363,56.3641132626149
2364,53.7222237667058
2365,53.9333466853853
2366,55.2856745699004
2367,55.6965083576012
2368,57.5281423277671
2369,58.326985803852
2370,57.9503881651263
2371,56.3469951881274
2372,57.7392652464467
2373,58.0302725127348
2374,57.0317181676287
2375,56.6437084792446
2376,56.4040554364192
2377,57.876209842347
2378,57.7849134450801
2379,57.3056073594292
2380,58.3783400273146
2381,58.5152846232148
2382,57.8705038175178
2383,57.105896490408
2384,57.0317181676287
2385,58.167217108635
2386,59.3654823227623
2387,58.8918822619406
2388,59.6907257380254
2389,60.5922776610354
2390,60.3982728168434
2391,60.0102631284593
2392,58.8458506437454
2393,58.2148882136048
2394,59.0236673286032
2395,59.6202136261906
2396,58.6565619147032
2397,57.9625032415486
2398,58.1460559484986
2399,59.9873190400906
2400,60.520769094664
2401,59.6833098692047
2402,58.9777791518657
2403,58.4443290972923
2404,60.2397040121468
2405,59.0408753948797
2406,60.0504152831046
2407,60.9624427957624
2408,62.1612714130294
2409,61.2779240108326
2410,61.0828992596983
2411,60.9911229062233
2412,61.5131009166123
2413,61.656501468917
2414,62.0293429049091
2415,62.149799368845
2416,62.7520816885247
2417,62.0694950595544
2418,61.7310697561154
2419,61.5589890933498
2420,61.3754363863998
2421,60.9911229062233
2422,60.7387379341671
2423,59.9529029075375
2424,59.9070147308
2425,59.7406700901265
2426,60.8362503097342
2427,60.6182814702311
2428,60.7043218016139
2429,59.8955426866156
2430,60.1364556144874
2431,58.3525527438173
2432,58.3066645670798
2433,57.4692053416205
2434,57.7502704241377
2435,58.5533135170439
2436,57.8363107555205
2437,59.4366609192406
2438,59.2244281018297
2439,61.5016288724279
2440,63.4633484279558
2441,66.2051669880212
2442,66.7902412414242
2443,67.1344025669555
2444,66.291207319404
2445,67.1458746111398
2446,67.4785638924867
2447,67.4728278703945
2448,67.2720670971679
2449,67.2605950529836
2450,67.6047563785148
2451,67.6449085331601
2452,68.7863769295053
2453,68.6028242225553
2454,67.6391725110679
2455,67.6449085331601
2456,68.7686738393423
2457,68.4056112019603
2458,67.8811873924086
2459,68.745622243318
2460,68.9127463144938
2461,68.3306935148815
2462,67.3452377848448
2463,67.7889810083117
2464,68.3306935148815
2465,68.5496836771119
2466,69.0971590826878
2467,68.7629109403362
2468,68.4805288890391
2469,68.8493544254271
2470,68.8263028294029
2471,68.1289920496693
2472,68.0310227665663
2473,67.2472685017418
2474,66.901494561378
2475,67.0398041375235
2476,67.6910117252086
2477,67.5181247550267
2478,67.2876087947842
2479,67.8120326043359
2480,68.0310227665663
2481,68.5093433840694
2482,68.7801996373544
2483,70.2036356918518
2484,70.2382130858881
2485,70.3707597630276
2486,70.0595632167002
2487,70.0826148127245
2488,69.6273457912455
2489,69.6965005793183
2490,69.7771811654032
2491,68.7686738393423
2492,68.469003091027
2493,68.930035011512
2494,67.9445792814753
2495,68.5900239701543
2496,69.0107155975969
2497,69.9327794385669
2498,70.7568739964338
2499,70.4744919451367
2500,72.5721871833434
2501,73.2118689730163
2502,73.2003431750042
2503,73.9668087428105
2504,73.7535814795862
2505,70.0999035097427
2506,70.9182351686035
2507,70.779925592458
2508,69.6561602862759
2509,70.7050079053792
2510,69.3622524369667
2511,69.2181799618151
2512,69.5293765081425
2513,70.0192229236578
2514,70.8087400874883
2515,69.5063249121182
2516,69.4775104170879
2517,69.8232843574517
2518,69.8982020445305
2519,70.6243273192943
2520,71.4829992711976
2521,72.935929291205
2522,73.4626887805303
2523,73.6247686233997
2524,73.0864320024408
2525,73.5321515703315
2526,74.2152023367094
2527,74.4583221010135
2528,74.1804709418089
2529,73.8273684269864
2530,73.4916316096141
2531,74.2094137708927
2532,74.0531224938401
2533,73.6768657157505
2534,72.7622723167021
2535,73.1385290947916
2536,74.0589110596569
2537,73.6363457550332
2538,73.8331569928031
2539,73.6595000183002
2540,73.5379401361483
2541,73.3990145565459
2542,74.3193965214112
2543,74.8693102740036
2544,75.0661215117735
2545,75.2108356571925
2546,74.3772821795788
2547,74.5046306275476
2548,73.7463285055517
2549,74.0415453622066
2550,74.469899232647
2551,75.2108356571925
2552,75.2513556179099
2553,75.5813038694653
2554,76.588514321582
2555,76.3222402940109
2556,76.7390170328178
2557,75.7723265414185
2558,76.6695542430166
2559,75.7433837123347
2560,75.2513556179099
2561,74.9908701561556
2562,75.7433837123347
2563,74.9503501954382
2564,75.5465724745648
2565,75.3844926316954
2566,76.588514321582
2567,76.2817203332936
2568,77.6478218660495
2569,75.3960697633289
2570,74.6724990362336
2571,72.6465010003669
2572,73.0053920810061
2573,72.7912151457859
2574,73.1269519631581
2575,71.6335019824334
2576,70.8462570313538
2577,72.1660500375756
2578,72.6638666978171
2579,72.739118053435
2580,71.1993595461763
2581,71.181993848726
2582,70.8694112946208
2583,71.6427647326077
2584,71.4101772324613
2585,71.9451284827981
2586,72.102125045397
2587,72.8173316083473
2588,73.45694723375
2589,74.3175209842918
2590,73.9570103590648
2591,73.7593109839404
2592,73.5325381712976
2593,74.1895978592113
2594,73.8872341090209
2595,73.9395662965538
2596,74.7594372345701
2597,74.090748171649
2598,73.7767550464513
2599,73.6837200463928
2600,73.9918984840868
2601,73.5034647337793
2602,73.0034016084644
2603,73.0441044209901
2604,74.1954125467149
2605,74.3931119218394
2606,74.3291503592991
2607,74.8175841096067
2608,74.2884475467735
2609,74.6489581720005
2610,74.2593741092552
2611,74.4163706718541
2612,75.2246122348629
2613,74.7361784845554
2614,75.1490212973154
2615,75.1606506723227
2616,74.7710666095774
2617,74.8757309846433
2618,74.5733672344529
2619,74.5733672344529
2620,75.2129828598556
2621,74.9687659847019
2622,74.7071050470371
2623,74.2012272342186
2624,74.8699162971396
2625,74.6373287969932
2626,75.0269128597385
2627,76.3177734855512
2628,76.1084447354194
2629,75.9572628603242
2630,76.88761286091
2631,75.4106822349801
2632,75.0036541097238
2633,75.0850597347751
2634,75.5851228600899
2635,76.0154097353608
2636,74.9048044221616
2637,75.6490844226302
2638,75.858413172762
2639,75.0094687972275
2640,75.3583500474471
2641,74.4977762969053
2642,74.1140069216637
2643,72.4335622331056
2644,71.3697381267124
2645,73.8071812715805
2646,74.1695828902419
2647,77.5539463935479
2648,76.8525239058161
2649,76.6830134712809
2650,76.2446244164485
2651,75.958210233958
2652,75.3210848076016
2653,72.3634199843325
2654,73.3103403427704
2655,72.7433571651872
2656,72.7842734769715
2657,72.0302443026599
